time,lon,lat,slp,wsp,sfc_phi,tempest_ID,miami_dist,ss_wsp,ss_mslp
2005-08-18 12:00:00,286.510362,23.223645,94109.94,78.09803,0.0,storm_1048,736.53,Category 5,Category 4
2005-08-18 18:00:00,285.299527,23.549236,91634.91,85.69101,0.0,storm_1048,609.07,Category 5,Category 5
2005-08-19 00:00:00,284.063507,24.253801,92243.88,81.04026,0.0,storm_1048,462.49,Category 5,Category 5
2005-08-19 06:00:00,283.026377,24.681485,90516.67,86.13817,0.0,storm_1048,347.37,Category 5,Category 5
2005-08-19 12:00:00,282.095108,25.179615,90895.7,91.72348,0.0,storm_1048,240.54,Category 5,Category 5
2005-08-19 18:00:00,280.845604,25.854517,87757.06,82.89409,0.0,storm_1048,105.89,Category 5,Category 5
2005-08-20 00:00:00,280.074489,26.470939,90571.66,87.67032,0.0,storm_1048,82.37,Category 5,Category 5
2005-08-20 06:00:00,279.159186,26.70845,92334.59,72.07622,20.3822,storm_1048,121.43,Category 5,Category 5
2005-08-20 12:00:00,278.246096,26.939477,93590.76,59.39384,117.72,storm_1048,201.16,Category 4,Category 4
2005-08-20 18:00:00,277.569643,27.08843,93458.14,58.24173,32.94882,storm_1048,265.06,Category 4,Category 4
2005-08-21 00:00:00,276.956959,27.285447,92753.47,57.90815,0.0,storm_1048,328.19,Category 4,Category 4
2005-08-21 06:00:00,276.689251,27.601542,92316.03,66.40855,0.0,storm_1048,369.06,Category 4,Category 5
2005-08-21 12:00:00,276.175525,27.878548,91385.94,70.84361,0.0,storm_1048,428.25,Category 5,Category 5
2005-08-21 18:00:00,275.684605,28.447159,90691.23,67.4708,0.0,storm_1048,503.42,Category 4,Category 5
2005-08-22 00:00:00,275.184376,29.018476,89742.82,66.01274,0.0,storm_1048,580.34,Category 4,Category 5
2005-08-22 06:00:00,275.092313,29.947941,91514.7,60.79495,112.4393,storm_1048,654.58,Category 4,Category 5
2005-08-22 12:00:00,274.749631,30.949048,94482.57,37.24681,314.8962,storm_1048,757.63,Category 1,Category 4
2005-08-22 18:00:00,274.102788,32.443038,96523.48,23.39625,569.0542,storm_1048,924.35,Tropical Storm,Category 2
2005-08-23 00:00:00,273.419109,33.931403,97554.07,17.84194,1739.201,storm_1048,1094.91,Tropical Storm,Category 1
2005-08-23 06:00:00,273.004306,35.401361,98352.19,14.09878,2775.334,storm_1048,1251.25,Tropical Depression,Category 1
2005-08-23 12:00:00,272.696842,37.297915,98676.69,11.91676,1371.621,storm_1048,1445.8,Tropical Depression,Category 1
2005-08-23 18:00:00,272.477676,38.504796,99000.82,12.67895,1440.787,storm_1048,1572.67,Tropical Depression,Tropical Storm
2005-08-24 00:00:00,272.756217,39.242435,99173.91,13.20237,1784.817,storm_1048,1634.95,Tropical Depression,Tropical Storm
2005-08-24 06:00:00,273.575552,39.946243,99455.73,13.50654,2878.021,storm_1048,1678.12,Tropical Depression,Tropical Storm
2005-08-24 12:00:00,275.531372,40.768675,99621.27,11.14517,2393.763,storm_1048,1712.99,Tropical Depression,Tropical Storm
2005-08-24 18:00:00,277.199719,41.768877,99796.38,9.265756,1625.633,storm_1048,1794.24,Tropical Depression,Tropical Storm
